Label,Temperature [°C],NaOH Concentration [mM],Mg++ Concentration [mM],Seed Volume Fraction [m^3 mineral/m^3 medium],Carbonation_Percentage,Reaction_Rate
Run_372,20.0,300.0,400.0,1e-07,100.0,20358.141067163273
Run_373,20.0,300.0,400.0,1e-06,100.0,20526.333481092046
Run_374,20.0,300.0,400.0,1e-05,100.0,20878.686398008922
Run_375,20.0,300.0,400.0,0.0001,100.0,21258.743719048605
Run_376,20.0,300.0,400.0,0.0032,100.0,21836.342514457054
Run_377,20.0,300.0,450.0,1e-10,100.0,22003.62769614529
Run_378,20.0,300.0,450.0,1e-09,100.0,22366.314320649242
Run_379,20.0,300.0,450.0,1e-08,100.0,22769.782222668247
Run_380,20.0,300.0,450.0,1e-07,100.0,22963.1373340515
Run_381,20.0,300.0,450.0,1e-06,100.0,23363.81396266055
Run_382,20.0,300.0,450.0,1e-05,100.0,23769.931167950323
Run_383,20.0,300.0,450.0,0.0001,100.0,23965.63954035654
Run_384,20.0,300.0,450.0,0.0032,100.0,24817.4392275049
Run_385,20.0,300.0,550.0,1e-10,100.0,27475.010129033024
Run_386,20.0,300.0,550.0,1e-09,100.0,27877.81900365084
Run_387,20.0,300.0,550.0,1e-08,100.0,28195.594935066165
Run_388,20.0,300.0,550.0,1e-07,100.0,28416.624679743567
Run_389,20.0,300.0,550.0,1e-06,100.0,28948.19971656101
Run_390,20.0,300.0,550.0,1e-05,100.0,29195.22695600943
Run_391,20.0,300.0,550.0,0.0001,100.0,29798.568539407286
Run_392,20.0,300.0,550.0,0.0032,100.0,30511.677902817348
Run_393,20.0,300.0,660.0,1e-10,100.0,33411.14665752905
Run_394,20.0,300.0,660.0,1e-09,100.0,34074.16669614568
Run_395,20.0,300.0,660.0,1e-08,100.0,34287.28115422916
Run_396,20.0,300.0,660.0,1e-07,100.0,34617.80115336676
Run_397,20.0,300.0,660.0,1e-06,100.0,35016.82937933239
Run_398,20.0,300.0,660.0,1e-05,100.0,35483.018832097754
Run_399,20.0,300.0,660.0,0.0001,100.0,36017.83587731826
Run_400,20.0,300.0,660.0,0.0032,100.0,36819.38730444138
Run_401,20.0,400.0,32.0,1e-10,100.0,881.8320863563341
Run_402,20.0,400.0,32.0,1e-09,100.0,933.7865686345941
Run_403,20.0,400.0,32.0,1e-08,100.0,992.2478128982278
Run_404,20.0,400.0,32.0,1e-07,100.0,1058.5162299287374
Run_405,20.0,400.0,32.0,1e-06,100.0,1127.5443733578384
Run_406,20.0,400.0,32.0,1e-05,100.0,1221.6899418084504
Run_407,20.0,400.0,32.0,0.0001,100.0,1342.2914332984412
Run_408,20.0,400.0,32.0,0.0032,100.0,1697.5919585133267
Run_409,20.0,400.0,80.0,1e-10,100.0,3016.171133667931
Run_410,20.0,400.0,80.0,1e-09,100.0,3114.9468925260835
Run_411,20.0,400.0,80.0,1e-08,100.0,3220.4112549394795
Run_412,20.0,400.0,80.0,1e-07,100.0,3356.794221535268
Run_413,20.0,400.0,80.0,1e-06,100.0,3479.590586220086
Run_414,20.0,400.0,80.0,1e-05,100.0,3611.6834159490686
Run_415,20.0,400.0,80.0,0.0001,100.0,3783.768896083059
Run_416,20.0,400.0,80.0,0.0032,100.0,4283.257236470598
Run_417,20.0,400.0,160.0,1e-10,100.0,6959.693043842788
Run_418,20.0,400.0,160.0,1e-09,100.0,7115.882738512488
Run_419,20.0,400.0,160.0,1e-08,100.0,7279.243640743471
Run_420,20.0,400.0,160.0,1e-07,100.0,7450.280915895827
Run_421,20.0,400.0,160.0,1e-06,100.0,7691.231979438714
Run_422,20.0,400.0,160.0,1e-05,100.0,7882.361979602907
Run_423,20.0,400.0,160.0,0.0001,100.0,8082.582398321936
Run_424,20.0,400.0,160.0,0.0032,100.0,8658.2670061556
Run_425,20.0,400.0,250.0,1e-10,100.0,11641.369084916483
Run_426,20.0,400.0,250.0,1e-09,100.0,11826.62659828885
Run_427,20.0,400.0,250.0,1e-08,100.0,12017.875733870309
Run_428,20.0,400.0,250.0,1e-07,100.0,12316.634149241681
Run_429,20.0,400.0,250.0,1e-06,100.0,12524.187466319965
Run_430,20.0,400.0,250.0,1e-05,100.0,12738.752735946331
Run_431,20.0,400.0,250.0,0.0001,100.0,12959.752525958713
Run_432,20.0,400.0,250.0,0.0032,100.0,13558.711696521947
Run_433,20.0,400.0,300.0,1e-10,100.0,14192.061730232897
Run_434,20.0,400.0,300.0,1e-09,100.0,14421.56246871215
Run_435,20.0,400.0,300.0,1e-08,100.0,14658.607578068468
Run_436,20.0,400.0,300.0,1e-07,100.0,14903.574404568386
Run_437,20.0,400.0,300.0,1e-06,100.0,15156.85546967926
Run_438,20.0,400.0,300.0,1e-05,100.0,15553.222996705215
Run_439,20.0,400.0,300.0,0.0001,100.0,15827.864064245321
Run_440,20.0,400.0,300.0,0.0032,100.0,16463.95004855482
Run_441,20.0,400.0,350.0,1e-10,100.0,16832.598631355675
Run_442,20.0,400.0,350.0,1e-09,100.0,17108.313506633127
Run_443,20.0,400.0,350.0,1e-08,100.0,17391.219446770847
Run_444,20.0,400.0,350.0,1e-07,100.0,17686.778959234525
Run_445,20.0,400.0,350.0,1e-06,100.0,17993.726038691228
Run_446,20.0,400.0,350.0,1e-05,100.0,18312.76939616603
Run_447,20.0,400.0,350.0,0.0001,100.0,18476.19171368977
Run_448,20.0,400.0,350.0,0.0032,100.0,19248.700301500157
Run_449,20.0,400.0,400.0,1e-10,100.0,19581.86878304919
Run_450,20.0,400.0,400.0,1e-09,100.0,19905.890435775447
Run_451,20.0,400.0,400.0,1e-08,100.0,20079.3193706269
Run_452,20.0,400.0,400.0,1e-07,100.0,20424.415596233994
Run_453,20.0,400.0,400.0,1e-06,100.0,20777.51585963103
Run_454,20.0,400.0,400.0,1e-05,100.0,20962.799907177738
Run_455,20.0,400.0,400.0,0.0001,100.0,21343.890203195962
Run_456,20.0,400.0,400.0,0.0032,100.0,22034.577031461125
Run_457,20.0,400.0,450.0,1e-10,100.0,22255.844170756576
Run_458,20.0,400.0,450.0,1e-09,100.0,22619.06069101251
Run_459,20.0,400.0,450.0,1e-08,100.0,22835.262463479372
Run_460,20.0,400.0,450.0,1e-07,100.0,23202.112903211768
Run_461,20.0,400.0,450.0,1e-06,100.0,23434.809784523848
Run_462,20.0,400.0,450.0,1e-05,100.0,23832.247084565148
Run_463,20.0,400.0,450.0,0.0001,100.0,24045.125250819747
Run_464,20.0,400.0,450.0,0.0032,100.0,24828.326622852626
Run_465,20.0,400.0,550.0,1e-10,100.0,27726.188501015593
Run_466,20.0,400.0,550.0,1e-09,100.0,27932.138360412486
Run_467,20.0,400.0,550.0,1e-08,100.0,28432.440984796278
Run_468,20.0,400.0,550.0,1e-07,100.0,28725.663151630186
Run_469,20.0,400.0,550.0,1e-06,100.0,29058.734411454094
Run_470,20.0,400.0,550.0,1e-05,100.0,29454.35703827433
Run_471,20.0,400.0,550.0,0.0001,100.0,29795.291248800073
Run_472,20.0,400.0,550.0,0.0032,100.0,30534.954869002548
Run_473,20.0,400.0,660.0,1e-10,100.0,33864.96795230955
Run_474,20.0,400.0,660.0,1e-09,100.0,34014.147715641615
Run_475,20.0,400.0,660.0,1e-08,100.0,34515.97578586903
Run_476,20.0,400.0,660.0,1e-07,100.0,35099.66880531724
Run_477,20.0,400.0,660.0,1e-06,100.0,35294.994363316306
Run_478,20.0,400.0,660.0,1e-05,100.0,35439.810251526775
Run_479,20.0,400.0,660.0,0.0001,100.0,36038.18138281031
Run_480,20.0,400.0,660.0,0.0032,100.0,36852.9806824427
Run_481,20.0,500.0,32.0,1e-10,100.0,902.7792171248386
Run_482,20.0,500.0,32.0,1e-09,100.0,957.3078403408108
Run_483,20.0,500.0,32.0,1e-08,100.0,1013.4167127509031
Run_484,20.0,500.0,32.0,1e-07,100.0,1076.5122072012307
Run_485,20.0,500.0,32.0,1e-06,100.0,1154.9562006929484
Run_486,20.0,500.0,32.0,1e-05,100.0,1237.6149390041369
Run_487,20.0,500.0,32.0,0.0001,100.0,1361.5394587516946
Run_488,20.0,500.0,32.0,0.0032,100.0,1712.9656495522643
Run_489,20.0,500.0,80.0,1e-10,100.0,3054.946815209356
Run_490,20.0,500.0,80.0,1e-09,100.0,3156.3203700630884
Run_491,20.0,500.0,80.0,1e-08,100.0,3264.65253485389
Run_492,20.0,500.0,80.0,1e-07,100.0,3380.685283250159
Run_493,20.0,500.0,80.0,1e-06,100.0,3505.2672982801796
Run_494,20.0,500.0,80.0,1e-05,100.0,3667.418006280018
Run_495,20.0,500.0,80.0,0.0001,100.0,3814.150546432767
Run_496,20.0,500.0,80.0,0.0032,100.0,4283.294691067943
Run_497,20.0,500.0,160.0,1e-10,100.0,7063.079975294485
Run_498,20.0,500.0,160.0,1e-09,100.0,7223.997427087576
Run_499,20.0,500.0,160.0,1e-08,100.0,7335.412071743648
Run_500,20.0,500.0,160.0,1e-07,100.0,7509.129712646419
Run_501,20.0,500.0,160.0,1e-06,100.0,7691.268591050599
Run_502,20.0,500.0,160.0,1e-05,100.0,7882.399677523527
Run_503,20.0,500.0,160.0,0.0001,100.0,8151.893932961381
Run_504,20.0,500.0,160.0,0.0032,100.0,8647.192089402422
Run_505,20.0,500.0,250.0,1e-10,100.0,11733.30572650477
Run_506,20.0,500.0,250.0,1e-09,100.0,11921.523920069701
Run_507,20.0,500.0,250.0,1e-08,100.0,12115.878938146918
Run_508,20.0,500.0,250.0,1e-07,100.0,12316.675194173942
Run_509,20.0,500.0,250.0,1e-06,100.0,12524.22902382924
Run_510,20.0,500.0,250.0,1e-05,100.0,12848.918359527896
Run_511,20.0,500.0,250.0,0.0001,100.0,13073.800263439127
Run_512,20.0,500.0,250.0,0.0032,100.0,13666.680886858454
Run_513,20.0,500.0,300.0,1e-10,100.0,14305.933327094855
Run_514,20.0,500.0,300.0,1e-09,100.0,14539.161262388008
Run_515,20.0,500.0,300.0,1e-08,100.0,14780.119627441933
Run_516,20.0,500.0,300.0,1e-07,100.0,15029.19835470887
Run_517,20.0,500.0,300.0,1e-06,100.0,15286.803544873845
Run_518,20.0,500.0,300.0,1e-05,100.0,15553.268228258174
Run_519,20.0,500.0,300.0,0.0001,100.0,15827.910098646636
Run_520,20.0,500.0,300.0,0.0032,100.0,16415.655663220008
Run_521,20.0,500.0,350.0,1e-10,100.0,16962.443413342473
Run_522,20.0,500.0,350.0,1e-09,100.0,17243.563179917383
Run_523,20.0,500.0,350.0,1e-08,100.0,17534.157833592766
Run_524,20.0,500.0,350.0,1e-07,100.0,17683.157742010935
Run_525,20.0,500.0,350.0,1e-06,100.0,17988.87305944104
Run_526,20.0,500.0,350.0,1e-05,100.0,18305.197347291883
Run_527,20.0,500.0,350.0,0.0001,100.0,18631.342210521223
Run_528,20.0,500.0,350.0,0.0032,100.0,19165.117994144144
Run_529,20.0,500.0,400.0,1e-10,100.0,19708.248264206413
Run_530,20.0,500.0,400.0,1e-09,100.0,19878.484696936986
Run_531,20.0,500.0,400.0,1e-08,100.0,20221.27716503967
Run_532,20.0,500.0,400.0,1e-07,100.0,20559.130164900685
Run_533,20.0,500.0,400.0,1e-06,100.0,20746.587379115437
Run_534,20.0,500.0,400.0,1e-05,100.0,21118.567991920096
Run_535,20.0,500.0,400.0,0.0001,100.0,21489.686295412215
Run_536,20.0,500.0,400.0,0.0032,100.0,22142.522753949732
Run_537,20.0,500.0,450.0,1e-10,100.0,22382.95105784804
Run_538,20.0,500.0,450.0,1e-09,100.0,22582.245236632436
Run_539,20.0,500.0,450.0,1e-08,100.0,22959.237075943493
Run_540,20.0,500.0,450.0,1e-07,100.0,23168.59052448309
Run_541,20.0,500.0,450.0,1e-06,100.0,23567.929744226774
Run_542,20.0,500.0,450.0,1e-05,100.0,23783.361231376228
Run_543,20.0,500.0,450.0,0.0001,100.0,24214.154648687294
Run_544,20.0,500.0,450.0,0.0032,100.0,24964.037079842026
Run_545,20.0,500.0,550.0,1e-10,100.0,27678.884872514118
Run_546,20.0,500.0,550.0,1e-09,100.0,28217.231444735015
Run_547,20.0,500.0,550.0,1e-08,100.0,28522.146765346424
Run_548,20.0,500.0,550.0,1e-07,100.0,28659.28034248616
Run_549,20.0,500.0,550.0,1e-06,100.0,29320.30618680765
Run_550,20.0,500.0,550.0,1e-05,100.0,29418.590286650342
Run_551,20.0,500.0,550.0,0.0001,100.0,29991.178960231817
Run_552,20.0,500.0,550.0,0.0032,100.0,30612.356394698814
Run_553,20.0,500.0,660.0,1e-10,100.0,33704.69849896942
Run_554,20.0,500.0,660.0,1e-09,100.0,34178.03961744933
Run_555,20.0,500.0,660.0,1e-08,100.0,34517.434120773265
Run_556,20.0,500.0,660.0,1e-07,100.0,35155.45320127926
Run_557,20.0,500.0,660.0,1e-06,100.0,35403.197917381665
Run_558,20.0,500.0,660.0,1e-05,100.0,35910.28608245372
Run_559,20.0,500.0,660.0,0.0001,100.0,36150.81027895072
Run_560,20.0,500.0,660.0,0.0032,100.0,36824.04218381906
Run_561,20.0,600.0,32.0,1e-10,100.0,920.2653526098154
Run_562,20.0,600.0,32.0,1e-09,100.0,971.9993664378948
Run_563,20.0,600.0,32.0,1e-08,100.0,1029.8947866028977
Run_564,20.0,600.0,32.0,1e-07,100.0,1095.1238036409632
Run_565,20.0,600.0,32.0,1e-06,100.0,1169.1732256231219
Run_566,20.0,600.0,32.0,1e-05,100.0,1253.9529538814604
Run_567,20.0,600.0,32.0,0.0001,100.0,1371.3782583514255
Run_568,20.0,600.0,32.0,0.0032,100.0,1712.9915796581183
Run_569,20.0,600.0,80.0,1e-10,100.0,3094.724023033835
Run_570,20.0,600.0,80.0,1e-09,100.0,3198.7989456723794
Run_571,20.0,600.0,80.0,1e-08,100.0,3310.1173582102347
Run_572,20.0,600.0,80.0,1e-07,100.0,3429.4627488979863
Run_573,20.0,600.0,80.0,1e-06,100.0,3557.7331230086024
Run_574,20.0,600.0,80.0,1e-05,100.0,3695.9419399967683
Run_575,20.0,600.0,80.0,0.0001,100.0,3845.0140466919947
Run_576,20.0,600.0,80.0,0.0032,100.0,4283.321581548086
Run_577,20.0,600.0,160.0,1e-10,100.0,7115.939988340016
Run_578,20.0,600.0,160.0,1e-09,100.0,7224.021159164598
Run_579,20.0,600.0,160.0,1e-08,100.0,7392.442443461226
Run_580,20.0,600.0,160.0,1e-07,100.0,7568.903679737952
Run_581,20.0,600.0,160.0,1e-06,100.0,7753.989157551622
Run_582,20.0,600.0,160.0,1e-05,100.0,7948.289351785552
Run_583,20.0,600.0,160.0,0.0001,100.0,8151.920898214573
Run_584,20.0,600.0,160.0,0.0032,100.0,8645.315763237437
Run_585,20.0,600.0,250.0,1e-10,100.0,11733.331905626666
Run_586,20.0,600.0,250.0,1e-09,100.0,11921.550519140352
Run_587,20.0,600.0,250.0,1e-08,100.0,12215.47972990297
Run_588,20.0,600.0,250.0,1e-07,100.0,12419.618278101992
Run_589,20.0,600.0,250.0,1e-06,100.0,12630.68543269364
Run_590,20.0,600.0,250.0,1e-05,100.0,12848.947028069459
Run_591,20.0,600.0,250.0,0.0001,100.0,13073.829436363552
Run_592,20.0,600.0,250.0,0.0032,100.0,13649.595590291696
Run_593,20.0,600.0,300.0,1e-10,100.0,14421.631910454886
Run_594,20.0,600.0,300.0,1e-09,100.0,14658.678335926561
Run_595,20.0,600.0,300.0,1e-08,100.0,14903.647410682728
Run_596,20.0,600.0,300.0,1e-07,100.0,15156.942181381599
Run_597,20.0,600.0,300.0,1e-06,100.0,15418.982909631726
Run_598,20.0,600.0,300.0,1e-05,100.0,15553.297888292898
Run_599,20.0,600.0,300.0,0.0001,100.0,15827.9402851393
Run_600,20.0,600.0,300.0,0.0032,100.0,16398.35098799725
Run_601,20.0,600.0,350.0,1e-10,100.0,17101.876941950144
Run_602,20.0,600.0,350.0,1e-09,100.0,17243.592069912625
Run_603,20.0,600.0,350.0,1e-08,100.0,17534.18738957996
Run_604,20.0,600.0,350.0,1e-07,100.0,17834.743395428413
Run_605,20.0,600.0,350.0,1e-06,100.0,18145.768259743363
Run_606,20.0,600.0,350.0,1e-05,100.0,18305.22820326963
Run_607,20.0,600.0,350.0,0.0001,100.0,18631.373619088758
Run_608,20.0,600.0,350.0,0.0032,100.0,19325.908900234514
Run_609,20.0,600.0,400.0,1e-10,100.0,19707.037031656128
Run_610,20.0,600.0,400.0,1e-09,100.0,20039.145614573496
Run_611,20.0,600.0,400.0,1e-08,100.0,20209.434000831912
Run_612,20.0,600.0,400.0,1e-07,100.0,20558.84149642155
Run_613,20.0,600.0,400.0,1e-06,100.0,20920.526833023723
Run_614,20.0,600.0,400.0,1e-05,100.0,21106.00513483553
Run_615,20.0,600.0,400.0,0.0001,100.0,21485.4667443943
Run_616,20.0,600.0,400.0,0.0032,100.0,22100.852791417463
Run_617,20.0,600.0,450.0,1e-10,100.0,22367.58079739423
Run_618,20.0,600.0,450.0,1e-09,100.0,22743.352837261205
Run_619,20.0,600.0,450.0,1e-08,100.0,22945.28806871476
Run_620,20.0,600.0,450.0,1e-07,100.0,23335.984828194916
Run_621,20.0,600.0,450.0,1e-06,100.0,23553.066676605154
Run_622,20.0,600.0,450.0,1e-05,100.0,23959.684337718852
Run_623,20.0,600.0,450.0,0.0001,100.0,24194.32686845371
Run_624,20.0,600.0,450.0,0.0032,100.0,24884.024090890995
Run_625,20.0,600.0,550.0,1e-10,100.0,27868.14538023773
Run_626,20.0,600.0,550.0,1e-09,100.0,28165.741318320364
Run_627,20.0,600.0,550.0,1e-08,100.0,28612.02404993194
Run_628,20.0,600.0,550.0,1e-07,100.0,28845.45567307867
Run_629,20.0,600.0,550.0,1e-06,100.0,29178.357619702867
Run_630,20.0,600.0,550.0,1e-05,100.0,29650.671964582074
Run_631,20.0,600.0,550.0,0.0001,100.0,29925.122663515383
Run_632,20.0,600.0,550.0,0.0032,100.0,30527.283438616545
Run_633,20.0,600.0,660.0,1e-10,100.0,33836.621290843344
Run_634,20.0,600.0,660.0,1e-09,100.0,34309.44054656486
Run_635,20.0,600.0,660.0,1e-08,100.0,34676.326608434014
Run_636,20.0,600.0,660.0,1e-07,100.0,35166.76842150145
Run_637,20.0,600.0,660.0,1e-06,100.0,35361.88898393801
Run_638,20.0,600.0,660.0,1e-05,100.0,35874.79263942017
Run_639,20.0,600.0,660.0,0.0001,100.0,36351.21476450766
Run_640,20.0,600.0,660.0,0.0032,100.0,36858.67442991364
Run_641,20.0,800.0,32.0,1e-10,100.0,952.5498047359245
Run_642,20.0,800.0,32.0,1e-09,100.0,1002.769192952785
Run_643,20.0,800.0,32.0,1e-08,100.0,1058.5785104655783
Run_644,20.0,800.0,32.0,1e-07,100.0,1120.9660139747125
Run_645,20.0,800.0,32.0,1e-06,100.0,1198.673555541196
Run_646,20.0,800.0,32.0,1e-05,100.0,1279.2843281183239
Run_647,20.0,800.0,32.0,0.0001,100.0,1401.733183098001
Run_648,20.0,800.0,32.0,0.0032,100.0,1713.030762929183
Run_649,20.0,800.0,80.0,1e-10,100.0,3156.3694677359795
Run_650,20.0,800.0,80.0,1e-09,100.0,3242.4457961727603
Run_651,20.0,800.0,80.0,1e-08,100.0,3356.8761475428546
Run_652,20.0,800.0,80.0,1e-07,100.0,3479.6784644766885
Run_653,20.0,800.0,80.0,1e-06,100.0,3584.5814640035624
Run_654,20.0,800.0,80.0,1e-05,100.0,3724.9240072710472
Run_655,20.0,800.0,80.0,0.0001,100.0,3876.392667714101
Run_656,20.0,800.0,80.0,0.0032,100.0,4322.414629876886
Run_657,20.0,800.0,160.0,1e-10,100.0,7169.607715097876
Run_658,20.0,800.0,160.0,1e-09,100.0,7335.471415347652
Run_659,20.0,800.0,160.0,1e-08,100.0,7509.191132893953
Run_660,20.0,800.0,160.0,1e-07,100.0,7629.648097084175
Run_661,20.0,800.0,160.0,1e-06,100.0,7817.752184484898
Run_662,20.0,800.0,160.0,1e-05,100.0,8015.301603583839
Run_663,20.0,800.0,160.0,0.0001,100.0,8222.431205764058
Run_664,20.0,800.0,160.0,0.0032,100.0,8724.907652628826
Run_665,20.0,800.0,250.0,1e-10,100.0,11826.729779888708
Run_666,20.0,800.0,250.0,1e-09,100.0,12017.980584026416
Run_667,20.0,800.0,250.0,1e-08,100.0,12316.74283904085
Run_668,20.0,800.0,250.0,1e-07,100.0,12524.307839795112
Run_669,20.0,800.0,250.0,1e-06,100.0,12738.97847884298
Run_670,20.0,800.0,250.0,1e-05,100.0,12961.031985706857
Run_671,20.0,800.0,250.0,0.0001,100.0,13189.899675240866
Run_672,20.0,800.0,250.0,0.0032,100.0,13759.57586412557
Run_673,20.0,800.0,300.0,1e-10,100.0,14539.227977735281
Run_674,20.0,800.0,300.0,1e-09,100.0,14780.187624625858
Run_675,20.0,800.0,300.0,1e-08,100.0,14903.687555164091
Run_676,20.0,800.0,300.0,1e-07,100.0,15156.982827492066
Run_677,20.0,800.0,300.0,1e-06,100.0,15419.024442262458
Run_678,20.0,800.0,300.0,1e-05,100.0,15690.159216792414
Run_679,20.0,800.0,300.0,0.0001,100.0,15969.711860307005
Run_680,20.0,800.0,300.0,0.0032,100.0,16518.62803341076
Run_681,20.0,800.0,350.0,1e-10,100.0,17101.916950714345
Run_682,20.0,800.0,350.0,1e-09,100.0,17387.716510114373
Run_683,20.0,800.0,350.0,1e-08,100.0,17683.230543711023
Run_684,20.0,800.0,350.0,1e-07,100.0,17988.96163788357
Run_685,20.0,800.0,350.0,1e-06,100.0,18145.810710668073
Run_686,20.0,800.0,350.0,1e-05,100.0,18467.727938300828
Run_687,20.0,800.0,350.0,0.0001,100.0,18799.7566069023
Run_688,20.0,800.0,350.0,0.0032,100.0,19290.80948381396
Run_689,20.0,800.0,400.0,1e-10,100.0,19871.74546506465
Run_690,20.0,800.0,400.0,1e-09,100.0,20039.188605100335
Run_691,20.0,800.0,400.0,1e-08,100.0,20382.685067959563
Run_692,20.0,800.0,400.0,1e-07,100.0,20738.160958977882
Run_693,20.0,800.0,400.0,1e-06,100.0,20920.571714445905
Run_694,20.0,800.0,400.0,1e-05,100.0,21295.039244479143
Run_695,20.0,800.0,400.0,0.0001,100.0,21485.510921611687
Run_696,20.0,800.0,400.0,0.0032,100.0,22064.416572319384
Run_697,20.0,800.0,450.0,1e-10,100.0,22544.14790485704
Run_698,20.0,800.0,450.0,1e-09,100.0,22735.723447057622
Run_699,20.0,800.0,450.0,1e-08,100.0,23128.81085226557
Run_700,20.0,800.0,450.0,1e-07,100.0,23330.49433814294
Run_701,20.0,800.0,450.0,1e-06,100.0,23744.581932309968
Run_702,20.0,800.0,450.0,1e-05,100.0,23956.983870723652
Run_703,20.0,800.0,450.0,0.0001,100.0,24391.644902457883
Run_704,20.0,800.0,450.0,0.0032,100.0,25070.643303939392
Run_705,20.0,800.0,550.0,1e-10,100.0,28029.933088840728
Run_706,20.0,800.0,550.0,1e-09,100.0,28291.843362943055
Run_707,20.0,800.0,550.0,1e-08,100.0,28550.316294461223
Run_708,20.0,800.0,550.0,1e-07,100.0,29025.573953423584
Run_709,20.0,800.0,550.0,1e-06,100.0,29305.620799821147
Run_710,20.0,800.0,550.0,1e-05,100.0,29583.44210160957
Run_711,20.0,800.0,550.0,0.0001,100.0,30107.855439354717
Run_712,20.0,800.0,550.0,0.0032,100.0,30676.23821757448
Run_713,20.0,800.0,660.0,1e-10,100.0,34110.50336878031
Run_714,20.0,800.0,660.0,1e-09,100.0,34419.05824199578
Run_715,20.0,800.0,660.0,1e-08,100.0,34640.405501417124
Run_716,20.0,800.0,660.0,1e-07,100.0,34931.87182605699
Run_717,20.0,800.0,660.0,1e-06,100.0,35560.39402898562
Run_718,20.0,800.0,660.0,1e-05,100.0,36008.103877061294
Run_719,20.0,800.0,660.0,0.0001,100.0,36390.44187769071
Run_720,20.0,800.0,660.0,0.0032,100.0,36910.79937722753
Run_721,20.0,900.0,32.0,1e-10,100.0,962.1962409112311
Run_722,20.0,900.0,32.0,1e-09,100.0,1013.4647848791036
Run_723,20.0,900.0,32.0,1e-08,100.0,1070.5042887363406
Run_724,20.0,900.0,32.0,1e-07,100.0,1134.3471604302208
Run_725,20.0,900.0,32.0,1e-06,100.0,1206.286942773746
Run_726,20.0,900.0,32.0,1e-05,100.0,1287.9591121969022
Run_727,20.0,900.0,32.0,0.0001,100.0,1401.746344478952
Run_728,20.0,900.0,32.0,0.0032,100.0,1728.6654990430666
Run_729,20.0,900.0,80.0,1e-10,100.0,3177.469313832923
Run_730,20.0,900.0,80.0,1e-09,100.0,3264.7158674513303
Run_731,20.0,900.0,80.0,1e-08,100.0,3380.751169058196
Run_732,20.0,900.0,80.0,1e-07,100.0,3479.691685099364
Run_733,20.0,900.0,80.0,1e-06,100.0,3611.8175748334584
Run_734,20.0,900.0,80.0,1e-05,100.0,3754.3430050465945
Run_735,20.0,900.0,80.0,0.0001,100.0,3908.265390778391
Run_736,20.0,900.0,80.0,0.0032,100.0,4322.431105094457
Run_737,20.0,900.0,160.0,1e-10,100.0,7224.06991486025
Run_738,20.0,900.0,160.0,1e-09,100.0,7335.485677484526
Run_739,20.0,900.0,160.0,1e-08,100.0,7509.205564973975
Run_740,20.0,900.0,160.0,1e-07,100.0,7691.352643060989
Run_741,20.0,900.0,160.0,1e-06,100.0,7882.5495884134625
Run_742,20.0,900.0,160.0,1e-05,100.0,8015.317008522623
Run_743,20.0,900.0,160.0,0.0001,100.0,8222.447193989163
Run_744,20.0,900.0,160.0,0.0032,100.0,8724.924475052994
Run_745,20.0,900.0,250.0,1e-10,100.0,11921.603205761057
Run_746,20.0,900.0,250.0,1e-09,100.0,12115.959689710116
Run_747,20.0,900.0,250.0,1e-08,100.0,12316.758340989518
Run_748,20.0,900.0,250.0,1e-07,100.0,12524.323602988281
Run_749,20.0,900.0,250.0,1e-06,100.0,12738.99469443443
Run_750,20.0,900.0,250.0,1e-05,100.0,12961.048298725955
Run_751,20.0,900.0,250.0,0.0001,100.0,13189.91646647741
Run_752,20.0,900.0,250.0,0.0032,100.0,13759.593632483946
Run_753,20.0,900.0,300.0,1e-10,100.0,14539.243573530752
Run_754,20.0,900.0,300.0,1e-09,100.0,14780.203478891537
Run_755,20.0,900.0,300.0,1e-08,100.0,15029.284694016937
Run_756,20.0,900.0,300.0,1e-07,100.0,15286.903753585028
Run_757,20.0,900.0,300.0,1e-06,100.0,15419.040798032966
Run_758,20.0,900.0,300.0,1e-05,100.0,15690.176047325733
Run_759,20.0,900.0,300.0,0.0001,100.0,15969.728801897976
Run_760,20.0,900.0,300.0,0.0032,100.0,16511.618179426154
Run_761,20.0,900.0,350.0,1e-10,100.0,17243.648440635046
Run_762,20.0,900.0,350.0,1e-09,100.0,17387.73249685474
Run_763,20.0,900.0,350.0,1e-08,100.0,17683.246802155212
